일자,브랜드,유형,제목,언론사,링크,요약
2026-05-26,블루보틀,기타 이슈,올여름 향수는 이걸로 찜콩,allurekorea.com,https://www.allurekorea.com/2026/05/26/%ec%98%ac%ec%97%ac%eb%a6%84-%ed%96%a5%ec%88%98%eb%8a%94-%ec%9d%b4%ea%b1%b8%eb%a1%9c-%ec%b0%9c%ec%bd%a9/?utm_source=naver&utm_medium=partnership,겔랑의 라르 & 라 마티에르 레 조 컬렉션 오 드 코튼 EDT 기존의 아이코닉 보틀이 향마다 상징하는... BLUE AURA 드넓은 바다처럼 시원하게 번지는 블루. (왼쪽부터) 로자의 엘리시움 뿌르 옴므 EDP 낙원에서 영감 받은...
2026-05-26,블루보틀,기타 이슈,"[외신 헤드라인] 中 화웨이 ""ASML 없이도 최첨단 칩 구현 가능""",biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000312381?division=NAVER,"◇ 中, 푸마·블루보틀 줄줄이 인수 최근 중국 기업들이 천문학적인 돈을 들여 해외 소비재 브랜드를 잇달아 삼키고 있습니다. 대표적으로 독일 스포츠웨어 기업 푸마가 있고요. 프리미엄 커피 브랜드 블루보틀도 중국 1위..."
2026-05-26,블루보틀,기타 이슈,[글로벌 비즈 브리핑] 역시 반도체지…美 억만장자 패밀리오피스들도 '...,biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000312369?division=NAVER,"CNBC ""호황 뒤 불황 경고"" ▲中, 푸마·블루보틀 줄줄이 '꿀꺽'...""키우느니 사는 게 빨라"" ▲글로벌 PF 대출 100조엔 돌파...日 메가뱅크 주도 규제도 소용없다...中 화웨이 ""ASML 없이 첨단 칩 만든다"" 중국 기술굴기 선봉장을..."
2026-05-26,블루보틀,기타 이슈,"中, 푸마·블루보틀 줄줄이 '꿀꺽'…""키우느니 사는 게 빨라""",biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000312367?division=NAVER,중국 커피 프랜차이즈 1위 기업인 루이싱커피는 지난달 미국 네슬레로부터 고급 커피 브랜드인 블루보틀 지분을 인수했습니다. 패스트 패션 업체 쉬인은 최근 미국의 친환경 의류 브랜드 에버레인을 1억 달러(약 1514억...
2026-05-25,할리스,굿즈/MD,"한 번 뜨고 끝이 아니다…식음료업계, 캐릭터와 다시 손잡는다",segye.com,https://www.segye.com/newsView/20260525501717?OutUrl=naver,할리스 제공 25일 한국콘텐츠진흥원 콘텐츠산업조사 등에 따르면 캐릭터산업 사업체 수는 2021년 2901개에서... 할리스는 지난해 여름 협업으로 반응을 얻었던 글로벌 캐릭터 ‘미피’와 올해 다시 손잡았다. 이번에는 ‘봄...
2026-05-25,할리스,혜택/프로모션/이벤트,"[와이파이] 5월 4주, '보이넥스트도어' 만나자…LGU+ 외 2가지 통신 이벤...",shinailbo.co.kr,https://www.shinailbo.co.kr/news/articleView.html?idxno=5023522,달달혜택은 롯데마트 제타·할리스·폴바셋·파리바게뜨·도미노피자 등 외식·쇼핑 할인을 제공한다. 또한 플레이타임·마이리얼트립·아쿠아필드·원더파크·뮤지컬 이용권 할인 등 가족 단위 이용자를 위한 여가...
2026-05-25,할리스,기타 이슈,'원화 스테이블코인' 제도화 앞두고 금융권 선점 경쟁 본격화,insnews.co.kr,https://www.insnews.co.kr/news/articleView.html?idxno=90936,"커피 전문점 '할리스(Hollys)'의 키오스크에서 소비자가 디지털 지갑 없이 QR로 결제하면 스마트 컨트랙트가 자동으로 실행돼, 블록체인에 입력된 조건에 따라 정산되는 구조다. 해외송금은 원화 스테이블코인을 온체인..."
2026-05-25,블루보틀,기타 이슈,"“키우느니 사는 게 빨라”… 中, 푸마·블루보틀 줄줄이 인수",kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=1779697728&code=11142200&cp=nv,중국 1위 커피 프랜차이즈 기업인 루이싱커피는 지난 3월 네슬레로부터 미국의 고급 커피 체인 블루보틀을 약 4억 달러에 인수했다. 컨설팅 회사 로디움그룹에 따르면 지난해 중국 기업의 해외 소비재 브랜드 총...
2026-05-25,블루보틀,기타 이슈,"'내수 부진' 中 기업, 美·獨 브랜드 인수",hankyung.com,https://www.hankyung.com/article/2026052573601,중국 전역에 수만 개 매장을 둔 카페 체인 루이싱커피 대주주인 중국계 사모펀드 센추리움캐피털도 지난달 미국 커피 체인 블루보틀 지분 대부분을 사들였다. 배경에는 중국 내수시장 부진이 있다. 중국에서는 수년간...
2026-05-25,블루보틀,기타 이슈,"""국내경쟁·무역압박 피하자"" … 中업체들, 소비재회사 '쇼핑'",mk.co.kr,https://www.mk.co.kr/article/12057078,"네슬레는 지난달 미국 커피 브랜드 블루보틀커피의 지분 과반을 중국 내 수만 개 매장을 보유한 저가 커피 체인 루이싱커피의 최대주주인 센투리움캐피털에 매각했다고 밝혔다. FT는 ""중국 기업들의 해외 인수·합병(M..."
2026-05-25,블루보틀,기타 이슈,“푸마·블루보틀은 이제 제 겁니다”…중국이 글로벌 브랜드 잇따라 삼...,nownews.seoul.co.kr,https://nownews.seoul.co.kr/news/newsView.php?id=20260525601007&wlog_tag3=naver,중국 커피 프랜차이즈 1위 기업인 루이싱커피는 지난달 미국 네슬레로부터 고급 커피 브랜드인 블루보틀 지분을 인수했다. 패스트 패션 업체 쉬인은 최근 미국의 친환경 의류 브랜드 에버레인을 1억 달러(약 1514억...
2026-05-25,블루보틀,기타 이슈,"중국기업 된 '푸마, 블루보틀'… ""中경제 자신감 보여줘""",kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=0029870073&code=61131111&cp=nv,중국 1위 커피 프랜차이즈 기업인 루이싱커피는 지난 3월 네슬레로부터 미국의 고급 커피 브랜드 블루보틀 지분을 인수했다. 올해 1분기 중국 기업의 해외 소비재 브랜드 인수합병 규모는 24억 달러에 달했는데 대부분이...
2026-05-24,할리스,신제품 출시,"냉면 한 그릇 1만2615원…식품업계, 집에서 먹는 여름맛 키운다",segye.com,https://www.segye.com/newsView/20260524500768?OutUrl=naver,할리스는 세계자연기금(WWF)과 협업해 멸종위기종 눈표범 보전을 위한 신메뉴 ‘눈표범 아인슈페너’를 출시한다. 이번 음료는 눈표범의 발자국에서 착안해 기획됐다. 소비자가 제품 1잔을 구매할 때마다 200원이 눈표범...
2026-05-24,테라로사,기타 이슈,"""아메리카노 안 팔아요""…'1잔에 2만원' 2시간 줄선다는 카페 [박수림의...",hankyung.com,https://www.hankyung.com/article/202605158284g,강원도 강릉에서 시작한 스페셜티 커피 브랜드 테라로사를 운영하는 학산의 지난해 매출은 약 557억원으로 전년(454억원) 대비 22.6% 증가했다. 영업이익도 26억원에서 31억원으로 36% 늘었다. 가격 대비 고품질의 원두를...
2026-05-24,테라로사,기타 이슈,"차지, 차 한잔 속 장인정신→테라로사, 커피품질 리더십 강화",slist.kr,https://www.slist.kr/news/articleView.html?idxno=741001,"차지와 테라로사가 고객에게 고품질의 경험을 제공한다. 사진=차지 글로벌 모던 티 브랜드 CHAGEE(차지)가 5월... 사진=테라로사 스페셜티 커피 수요가 지속적으로 증가하고 있는 가운데, 소비자 10명 중 8명은 스페셜티..."
2026-05-24,블루보틀,기타 이슈,"'-장이'들의 동네, 색다른 '장이'가 입주했다…한옥 안 美스페셜티 '바...",fnnews.com,http://www.fnnews.com/news/202605231803500135,"해외 첫 1호점 서촌, 이유있는 선택 바로 그 서촌에 블루보틀·스텀프타운 로스터스와 함께 '미국 3대 스페셜티 커피 브랜드'로 불리는 인텔리젠시아가 들어섰다. 1995년 미국 시카고에서 인텔리젠시아가 문을 열던 당시 미국..."
2026-05-24,블루보틀,기타 이슈,"중국 기업들, '서구 소비재 브랜드' 쇼핑 나섰다",g-enews.com,https://www.g-enews.com/view.php?ud=2026052320273335759a1f309431_1,네슬레도 지난달 미국 커피 체인 블루보틀커피 지분을 중국 루이싱커피 최대주주인 센추리움캐피털에 매각했다고 확인했다. ◇“중국 안에서 버티기 어려워졌다” FT에 따르면 중국 기업들의 해외 인수합병(M&A) 확대...
2026-05-23,할리스,신제품 출시,[신상품] 오뚜기 '쫄냉면' 외,seoulfn.com,https://www.seoulfn.com/news/articleView.html?idxno=629471,"할리스, 멸종위기종 보호 위한 '눈표범 아인슈페너' 출시 할리스를 운영하는 KG F&B가 세계자연기금과 업무협약을 체결하고 멸종위기종 눈표범 보전을 위한 신제품을 선보인다. 회사는 세계자연기금 기업 파트너십..."
2026-05-23,할리스,신제품 출시,“굿즈만 팔던 시대 끝났다”…식음료업계의 진화하는 '캐릭터 콜라보'...,dailian.co.kr,https://www.dailian.co.kr/news/view/1646151/?sc=Naver,라이프스타일 브랜드 할리스는 지난해 여름 많은 사랑을 받았던 글로벌 인기 캐릭터 ‘미피(miffy)’와 올해도... 할리스와 미피 콜라보레이션 MD 6종은 뛰어난 실용성과 다채로운 컬러감으로 출시와 동시에 오픈런을 이끌며...
2026-05-23,할리스,신제품 출시,"""동네 싹 돌았는데 못 샀어요""…지갑 열린다, '5kg 9000원' 빨간 채소 시...",view.asiae.co.kr,https://view.asiae.co.kr/article/2026052215564006199,할리스 또한 달콤한 우유 얼음에 상큼한 토마토 과육을 그대로 올린 '토마토 상큼 컵빙수'를 출시해 1인 디저트 수요를 공략 중이다. 프리미엄 디저트 시장도 예외는 아니다. 파라다이스 호텔앤리조트는 파라다이스시티 내...
2026-05-23,할리스,신제품 출시,[신상잇슈] 오뚜기 '칡냉면·쫄냉면'·삼립 하이면 '막국수' 2종,yna.co.kr,https://www.yna.co.kr/view/AKR20260522048100030?input=1195m,▲ 할리스는 세계자연기금(WWF)과 업무협약을 체결하고 멸종위기종 눈표범 보전을 위한 신메뉴 '눈표범 아인슈페너'를 출시한다. 1잔을 구매할 때마다 200원씩 멸종위기종 보호에 기부된다고 할리스는 설명했다....
2026-05-23,할리스,신제품 출시,"토마토맛 마이쮸까지 나왔다…식품업계, '레드푸드' 마케팅 확산",newsway.co.kr,https://www.newsway.co.kr/news/view?ud=2026052212000616922,"할리스는 여름 시즌 메뉴로 '토마토 상큼 컵빙수'를 출시했고, 파라다이스시티는 토마토와 바질 셔벗을 활용한 토마토 빙수를 선보였다. 망고와 팥 중심이던 여름 빙수 시장에서 토마토를 전면에 내세운 점이 특징이다...."
2026-05-23,할리스,신제품 출시,"할리스, WWF와 MOU 체결···‘눈표범 아인슈페너’ 출시",sports.khan.co.kr,https://sports.khan.co.kr/article/202605230600003?pt=nv,"“멸종위기종 ‘눈표범’ 함께 지켜요!” 할리스가 WWF(세계자연기금)과 멸종위기종 ‘눈표범’ 보전을 위해 맞손을 잡았다. 라이프스타일 브랜드 할리스가 WWF(World Wide Fund for Nature, 세계자연기금)와 업무협약(MOU)을..."
2026-05-22,할리스,신제품 출시,"WWF·할리스, ‘눈표범 아인슈페너’ 출시… 판매당 200원 기부",cooknchefnews.com,https://cooknchefnews.com/news/view/1065584222728717,WWF(세계자연기금)와 라이프스타일 브랜드 할리스가 5월 22일 ‘세계 생물다양성의 날’을 맞아 멸종위기종 눈표범 보전을 위한 협업 캠페인을 진행한다. WWF는 22일 할리스와 함께 협업 메뉴 ‘눈표범 아인슈페너’...
2026-05-22,할리스,신제품 출시,"할리스, WWF와 눈표범 보전 위한 MOU 체결…신메뉴 출시",babytimes.co.kr,http://www.babytimes.co.kr/news/articleView.html?idxno=73043,할리스 운영사인 KG F&B 윤석찬 대표(왼쪽)와 박민혜 한국WWF 사무총장이 MOU를 체결하고 기념촬영을 하고 있다. (사진=할리스 제공) 할리스가 멸종위기종 눈표범(설표) 및 서식지 보전을 위해 WWF(World Wide Fund for Nature...
2026-05-22,할리스,신제품 출시,"[커피·음료 트렌드] 더본코리아 빽다방, 네이버웹툰 '냐한남자-춘배와...",ibabynews.com,https://www.ibabynews.com/news/articleView.html?idxno=151594,"◇ 할리스, WWF와 MOU 체결… '눈표범 아인슈페너' 출시 할리스, WWF MOU 체결식 현장. ⓒ할리스 라이프스타일 브랜드 할리스가 WWF(World Wide Fund for Nature, 세계자연기금)와 업무협약(MOU)을 체결하고, 멸종위기종 '눈표범..."
2026-05-22,할리스,신제품 출시,"할리스, WWF와 MOU… 멸종위기종 보전 위한 '눈표범 아인슈페너' 출시",financialreview.co.kr,http://www.financialreview.co.kr/news/articleView.html?idxno=42465,"할리스, 눈표범 아인슈페너./사진=할리스 라이프스타일 브랜드 할리스가 WWF(World Wide Fund for Nature, 세계자연기금)와 업무협약(MOU)을 체결하고, 멸종위기종 '눈표범' 보전을 위한 메뉴를 선보인다고 22일 밝혔다...."
2026-05-22,할리스,신제품 출시,"할리스, WWF와 MOU 체결… '눈표범 아인슈페너' 출시",betanews.net,https://www.betanews.net/article/view/beta202605220064,"라이프스타일 브랜드 할리스가 WWF(World Wide Fund for Nature, 세계자연기금)와 업무협약(MOU)을 체결하고, 멸종위기종 '눈표범' 보전을 위한 메뉴를 선보인다. 할리스는 멸종위기종 눈표범(설표) 및 서식지 보전을 위해..."
2026-05-22,할리스,신제품 출시,"할리스, WWF와 협력해 눈표범 보전 캠페인 음료 선보여",lawissue.co.kr,http://www.lawissue.co.kr/view.php?ud=202605221358345728204ead0791_12,"KG F&B가 운영하는 할리스가 국제 자연보전기구 WWF와 협력해 멸종위기종 보호 활동과 연계된 음료를 선보였다고 밝혔다. 할리스는 WWF와의 업무협약을 통해 눈표범 보전 프로젝트에 참여하고, 이를 기반으로 한 음료..."
2026-05-22,할리스,혜택/프로모션/이벤트,스벅 '탱크데이' 논란에 시중은행도 손절?…이벤트 기프티콘 '재검토',news.tf.co.kr,https://news.tf.co.kr/read/economy/2325365.htm,"국민은행은 그동안 프로모션과 이벤트 경품으로 스타벅스뿐 아니라 메가커피, 커피빈, 이디야, 할리스, 탐앤탐스, 공차 등 여러 커피 브랜드 쿠폰을 활용해 왔다. 커피 쿠폰 외에도 편의점, 패스트푸드 등 다양한 모바일..."
2026-05-22,할리스,기타 이슈,[식품업계] 할리스 WWF와 친환경 캠페인…CJ푸드빌 디저트·오뚜기 냉면...,weeklytoday.com,http://www.weeklytoday.com/news/articleView.html?idxno=776826,"▲할리스  할리스가 WWF(세계자연기금)와 손잡고 멸종위기종 보호 활동에 나선다. 할리스는 최근 서울 신촌역점에서 WWF와 업무협약(MOU)을 체결하고, 멸종위기 동물인 눈표범 보전을 위한 공동 캠페인을 추진한다고 22일..."
2026-05-22,할리스,신제품 출시,"""자연 보전 앞장"" 할리스, WWF와 손잡고 '눈표범 아인슈페너' 출시",newsis.com,https://www.newsis.com/view/NISX20260522_0003640500,할리스가 멸종위기종인 '눈표범' 보전을 위해 세계자연기금(WWF)과 업무협약을 체결하고 신메뉴를 선보인다고 22일 밝혔다. 할리스는 지난달 30일 신촌역점에서 WWF와 눈표범 보전을 위한 협약을 체결한 바 있다. 이날...
2026-05-22,할리스,신제품 출시,[전지적 참견 미식] 풀무원 여름 신메뉴·하림 닭가슴살 6종 外,slist.kr,https://www.slist.kr/news/articleView.html?idxno=740735,사진=할리스 할리스는 WWF와 업무협약을 체결하고 멸종위기종 눈표범 보전을 위한 메뉴 '눈표범 아인슈페너'를 출시했다. 할리스는 WWF의 활동을 지원하는 'WWF 코퍼레이트 레인저스'의 첫 F&B 파트너사로 선정됐으며...
