일자,브랜드,유형,제목,언론사,링크,요약
2026-04-27,블루보틀,굿즈/MD,"“3초면 예열 끝”…네스프레소, 200가지 커피 레시피 제안",biz.heraldcorp.com,https://biz.heraldcorp.com/article/10726210?ref=naver,박성용 네스프레소 코리아 대표는 “정해진 방식보다 자신의 취향에 맞는 커피를 적극적으로 찾는 소비 경향이 뚜렷해지고 있다”며 “스타벅스·블루보틀 등 브랜드와 협업해 제품 포트폴리오를 더 확장하고 있다”고...
2026-04-26,파스쿠찌,기타 이슈,점포 수 못 따라오는 매출⋯저가 커피 프랜차이즈 수익성 강화 안간힘,viva100.com,https://www.viva100.com/article/20260423500511,"투썸플레이스가 5억7173만원으로 가장 높은 수준을 기록했고 에이바우트커피(약 4억4589만원), 플러스82(약 4억2384만원), 파스쿠찌(약 4억324만원), 백억커피(약 3억9228만원) 등이 뒤를 이으며 비교적 높은 수준의 점포당..."
2026-04-26,폴바셋,신제품 출시,"커피 프랜차이즈, 보랏빛 '우베'에 퐁당…'말차' 잇는 스테디셀러 될까",newsworks.co.kr,https://www.newsworks.co.kr/news/articleView.html?idxno=838954,매일유업 관계사 엠즈씨드가 운용하는 폴바셋도 이번 '라벤더 시즌'에 우베 메뉴를 추가했다. 폴바셋은 지난해 라벤더 아이스크림을 일부 매장에서 기간 한정으로 선보인 바 있다. 올해는 라벤더에 더해 우베·블루베리...
2026-04-26,테라로사,기타 이슈,한강버스 석양·야경 시간대 더 띄운다,hankyung.com,https://www.hankyung.com/article/2026042674871,"한강 선착장에는 BBQ, CU, 스타벅스, 테라로사 등이 입점해 있다. 서울시는 이들 매장 매출의 일부를 수익으로 배분받는다. 한강버스 이용객이 늘어나면 선착장 내 식음료 업장의 영업이 활성화되고 관련 매출도 증가할..."
2026-04-26,블루보틀,기타 이슈,"' 비♥' 김태희, 한달 째 독박 육아 중이었다…""공연 후 해외에 체류 중...",tenasia.co.kr,https://www.tenasia.co.kr/article/2026042667604,"지난 25일 방송된 ENA ‘크레이지 투어’ 9회에서는 비(정지훈), 김무열, 빠니보틀, 이승훈(WINNER)이 튀르키예... 그렇게 홀로 비장하게 날아오른 이승훈은 페티예의 상공에서 직접 제조한 인생 케밥을 맛봤고, 그 뒤론 블루..."
2026-04-26,블루보틀,기타 이슈,'크레이지 투어' 이승훈이 위너(WINNER)! 블루 라군 위 인생 케밥 먹방,enews.imbc.com,http://enews.imbc.com/News/RetrieveNewsInfo/502848,"25일 방송된 ENA 예능 '크레이지 투어' 9회에서는 비(정지훈)X김무열X빠니보틀X이승훈(WINNER)에게 튀르키예... 그렇게 홀로 비장하게 날아오른 이승훈은 블루 라군의 황홀한 장관 앞에서 직접 제조한 인생 케밥을 맛보며 ""진짜..."
2026-04-26,블루보틀,기타 이슈,"위너 이승훈, 아찔 패러글라이딩으로 상공 케밥 먹방쇼 “인생 런치”(...",newsen.com,https://www.newsen.com/news_view.php?uid=202604261135251910,"이 가운데 비(정지훈), 김무열, 빠니보틀, 위너 이승훈이 튀르키예 전통 목욕 ‘하맘’ 체험부터, 하늘 위... 그렇게 홀로 비장하게 날아오른 이승훈은 페티예의 상공에서 직접 제조한 인생 케밥을 맛봤고, 그 뒤론 블루..."
2026-04-26,블루보틀,기타 이슈,‘크레이지투어’ 인생 상공 먹방쇼,bntnews.co.kr,https://www.bntnews.co.kr/article/view/bnt202604260028,"예능 ‘크레이지 투어’ (제공: ENA, TEO) ENA 예능 ‘크레이지 투어’ 비(정지훈)X김무열X빠니보틀X이승훈(WINNER)... 뒤론 블루 라군의 황홀한 장관이 펼쳐졌다. 체험을 마친 이승훈은 “진짜 인생 런치였다”라는 소감과 함께..."
2026-04-26,블루보틀,기타 이슈,"'크레이지 투어' 이승훈, '케밥 인 더 스카이' 챌린지 패러글라이딩",slist.kr,https://www.slist.kr/news/articleView.html?idxno=734687,"ENA 예능 '크레이지 투어' 비(정지훈)X김무열X빠니보틀X이승훈이 힐링과 스릴을 넘나드는 여정으로... 그렇게 홀로 비장하게 날아오른 이승훈은 페티예의 상공에서 직접 제조한 인생 케밥을 맛봤고, 그 뒤론 블루 라군의..."
2026-04-26,블루보틀,기타 이슈,"이승훈, ""진짜 인생 런치였다""…튀르키예 상공 케밥 먹방",topstarnews.net,https://www.topstarnews.net/news/articleView.html?idxno=16044727,"비(정지훈), 김무열, 빠니보틀, 이승훈(WINNER)은 전통 목욕과 운동, 이색 미션을 오가며 각기 다른 방식의... 그가 케밥을 완성해 입에 넣는 순간, 발아래로 펼쳐진 블루 라군 풍경이 함께 비치며 인생 샷을 방불케 하는..."
2026-04-25,파스쿠찌,기타 이슈,[브리프]오뚜기 풀무원 농심 롯데웰푸드 外,biztribune.co.kr,http://www.biztribune.co.kr/news/articleView.html?idxno=353047,"■파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 개최 파스쿠찌 매장 전경 ㅣ 파스쿠찌 이탈리아 정통 카페 브랜드 파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서 진행한다. 이번 설명회는 29일..."
2026-04-25,파스쿠찌,기타 이슈,"이정현·변우석·김선태, 유명인 모델 ‘돈값 하네’…가구·가전 휩쓴...",biz.heraldcorp.com,https://biz.heraldcorp.com/article/10725029?ref=naver,파스쿠찌는 광고 모델로 에스파 카리나를 기용하며 케이크 판매를 끌어올렸다. 파스쿠찌의 2025년 케이크 판매량은 전년 대비 20% 이상 증가했다. 크리스마스 시즌이 포함된 지난해 12월 케이크 매출은 전년 동기 대비 40...
2026-04-25,폴바셋,신제품 출시,"스타벅스, 보랏빛 디저트 '우베'로 MZ 입맛 공략",newsway.co.kr,https://www.newsway.co.kr/news/view?ud=2026042516572807712,"투썸플레이스는 이달 초 우베 음료 3종과 디저트 '떠먹는 우베 아박'을 선보였다. 폴바셋은 우베 카페라떼를 출시했고, 노티드는 '우베 밀키크림 도넛', '우베 두바이 퍼플 도넛' 등을 포함한 우베 신메뉴 6종을 내놨다."
2026-04-25,폴바셋,신제품 출시,이러다 가격 또 폭등하는 거 아니야?…두쫀쿠 이은 ‘우베’ 열풍에 공...,mk.co.kr,https://www.mk.co.kr/article/12027235,"매일유업 관계사 엠즈씨드가 운영하는 폴바셋은 ‘라벤더 퍼플’이라는 콘셉트로 라벤더 아이스크림, 라벤더 아이스크림 블루베리 라떼부터 우베 카페라떼 등 다양한 보라색 계열 메뉴를 함께 선보이고 있다. 도넛 전문..."
2026-04-25,폴바셋,신제품 출시,"""너 우베 먹어봤어?""…두쫀쿠·버터떡 다음 대한민국 점령한 '보랏빛'[핑...",mt.co.kr,https://www.mt.co.kr/living/2026/04/25/2026042408450764635,"매일유업 관계사 엠즈씨드가 운영하는 폴바셋은 우베 카페라떼를, 도넛 전문 브랜드 노티드는 우베 밀키크림 도넛과 우베 두바이 퍼플 도넛 등 도넛과 음료를 포함한 6종의 우베 신메뉴를 잇달아 내놨다. 식음료 업계가..."
2026-04-25,블루보틀,굿즈/MD,"네스프레소, 차세대 '버츄오업' 공개···""2030 '얼죽아·커피 취향' 잡...",sisajournal-e.com,https://www.sisajournal-e.com/news/articleView.html?idxno=420701,"네스프레소에 따르면 스타벅스, 블루보틀과의 협업 캡슐 등 파트너 브랜드와의 협업 캡슐을 포함해 총 50여 종의 커피를 버츄오업으로 추출할 수 있다. 여기에 버츄오업의 추출 모드들을 활용하면 최대 200가지 이상의..."
2026-04-24,파스쿠찌,기타 이슈,[자투리 뉴스] 가정의 달 앞두고 소비·AI·ESG 경쟁 동시 확산,seoultimes.news,https://www.seoultimes.news/news/article.html?no=2000095326,"파스쿠찌, 전국 5개 도시 창업 설명회 파스쿠찌가 예비 창업자를 대상으로 서울·부산·대전·대구·광주에서 가맹 사업 설명회를 연다. 브랜드 소개와 운영 노하우, 입지 상담, 1대1 컨설팅 등이 제공된다. 매장 유형별..."
2026-04-24,파스쿠찌,기타 이슈,"파스쿠찌, 29일 전국 5개 도시서 가맹 사업 설명회…1:1 맞춤 컨설팅 제...",lawissue.co.kr,http://www.lawissue.co.kr/view.php?ud=202604241601065167204ead0791_12,"이탈리아 정통 카페 브랜드 파스쿠찌가 오는 29일 오후 2시 서울(선릉역점)·부산(센트로광안리점)·대전... 파스쿠찌는 코어·에스프레소바·센트로·특수매장 등 세분화된 매장 타입을 운영 중이며, 현장 실사와..."
2026-04-24,파스쿠찌,기타 이슈,[A 오늘의 유통] bhc·코레일유통·신세계百 外,asiaa.co.kr,https://www.asiaa.co.kr/news/articleView.html?idxno=247575,"◇ 파스쿠찌, 전국 설명회 개최…가맹 사업 확대=파스쿠찌가 예비 창업자를 대상으로 전국 5개 도시에서 가맹 사업 설명회를 개최한다. 서울, 부산, 대전, 대구, 광주 등에서 동시에 진행된다. 설명회에서는 브랜드 소개와..."
2026-04-24,파스쿠찌,혜택/프로모션/이벤트,"파스쿠찌, 29일 전국 5개 도시서 가맹 사업 설명회 동시 개최",nextdaily.co.kr,https://www.nextdaily.co.kr/news/articleView.html?idxno=248780,이탈리아 정통 카페 브랜드 파스쿠찌가 오는 29일 오후 2시 서울·부산·대전·대구·광주 5개 도시에서 가맹... 참여자에게는 음료·케이크 시식과 파스쿠찌 커피 쿠폰 2장이 제공된다. 사전 신청은 파스쿠찌 공식...
2026-04-24,파스쿠찌,기타 이슈,"“예비 창업자 잡는다”…파스쿠찌, 전국 5개 도시 동시 설명회 개최",megaeconomy.co.kr,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065592842815115,"이탈리아 정통 카페 브랜드 파스쿠찌가 예비 창업자를 대상으로 한 가맹 사업 설명회를 전국 주요 도시에서... ▲ [사진=파스쿠찌] 행사에서는 브랜드 소개와 함께 가맹 사업 운영 노하우, 품질 관리 시스템 등 창업..."
2026-04-24,파스쿠찌,기타 이슈,[유통 Pick] 봄철 소비 시장서 브랜드 존재감 키우기 승부수,lcnews.co.kr,https://www.lcnews.co.kr/news/articleView.html?idxno=201278,24일 업계에 따르면 파스쿠찌는 29일 예비 창업자를 대상으로 전국 동시 설명회를 연다. 서울 선릉역점을... 파스쿠찌는 24년간 프랜차이즈를 운영하면서 축적한 빅데이터와 현장 실사를 결합한 입지 검토 방식을 적용하고...
2026-04-24,파스쿠찌,기타 이슈,"[POP!유통가] 롯데웰푸드, 치협과 '치아가 건강한 대한민국' 업무협약 外",popcornnews.net,http://www.popcornnews.net/news/articleView.html?idxno=119318,"이탈리아 정통 카페 브랜드 파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서... 파스쿠찌 가맹사업에 관심 있는 누구나 참여할 수 있으며, 공식 홈페이지를 통해 사전 신청이 가능하다. 설명회..."
2026-04-24,파스쿠찌,기타 이슈,"파스쿠찌, 전국 5개 도시 가맹 설명회…맞춤형 창업 상담 진행",joongangenews.com,https://www.joongangenews.com/news/articleView.html?idxno=514425,"|중앙이코노미뉴스 윤남웅 기자|파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 개최. [사진=파스쿠찌]  파스쿠찌가 예비 창업자를 대상으로 전국 단위 가맹 설명회를 열고 창업 수요 확보에 나섰다. 브랜드 경쟁력과 운영..."
2026-04-24,파스쿠찌,기타 이슈,"[유통레이더] 에이피알, 다이소, 롯데홈쇼핑, 공영홈쇼핑, 삼양사 外",daily.hankooki.com,https://daily.hankooki.com/news/articleView.html?idxno=1361254,"사진=상미당홀딩스 제공 ◇ 파스쿠찌, 전국 5개 도시 가맹 설명회 개최 파스쿠찌가 예비 창업자를 대상으로 전국 5개 도시에서 가맹 사업 설명회를 진행한다. 행사는 오는 29일 서울, 부산, 대전, 대구, 광주에서 동시에..."
2026-04-24,파스쿠찌,기타 이슈,"[유통소식] LG유니참 ""위생용품 용량 변경 시 소비자에 공개""",4th.kr,http://www.4th.kr/news/articleView.html?idxno=2110923,"파스쿠찌 가맹 사업 설명회. 2026.4.24./사진=상미당홀딩스 파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 상미당홀딩스는 파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서 진행한다고 24일 밝혔다...."
2026-04-24,파스쿠찌,기타 이슈,"파스쿠찌, 가맹점 확대한다 .... 전국 5개 도시서 가맹 사업 설명회 개최",worktoday.co.kr,http://www.worktoday.co.kr/news/articleView.html?idxno=84010,"이탈리아 정통 카페 브랜드 파스쿠찌가 가맹점 확대에 나섰다. 파스쿠찌는 예비 창업자를 위한 가맹 사업 설명회를 오는 29일 전국 5개 도시에서 동시에 진행한다고 24일 밝혔다. 서울은 선릉역점, 부산은 센트로광안리점..."
2026-04-24,파스쿠찌,기타 이슈,"[Daily New유통] GS더프레시, 농심, 쿠팡 外",biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/04/24/2026042400030.html,"◇ 파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서 진행한다. 이번 설명회는 29일 오후 2시 서울(선릉역점), 부산(센트로광안리점), 대전..."
2026-04-24,파스쿠찌,기타 이슈,"파스쿠찌, 전국 5개 도시서 가맹 설명회 개최",zdnet.co.kr,https://zdnet.co.kr/view/?no=20260424103954,파스쿠찌가 예비 창업자를 대상으로 전국 5개 도시에서 가맹 사업 설명회를 연다. 창업 정보 제공과 맞춤... 파스쿠찌.(사진=상미당홀딩스) 파스쿠찌는 입지 분석과 매장 유형 선택 등 가맹 운영 지원 체계를 운영하고...
2026-04-24,파스쿠찌,기타 이슈,상미당홀딩스 삼양사 쿠팡 外(유통家 이모저모),newsclaim.co.kr,https://www.newsclaim.co.kr/news/articleView.html?idxno=3061768,"브랜드 파스쿠찌가 오는 29일 서울, 부산, 대전, 대구, 광주 등 전국 5개 도시에서 가맹 사업 설명회를 동시에... 브랜드 파스쿠찌가 오는 29일 서울, 부산, 대전, 대구, 광주 등 전국 5개 도시에서 가맹 사업 설명회를 동시에..."
2026-04-24,파스쿠찌,기타 이슈,"""맞춤형 컨설팅 지원"" 파스쿠찌, 전국 5개 도시서 가맹 사업 설명회",newsis.com,https://www.newsis.com/view/NISX20260424_0003604837,파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서 진행한다고 24일 밝혔다. 이번... 설명회 참여는 파스쿠찌 공식홈페이지를 통해 사전 신청이 가능하다. 설명회 참여자에게는 음료·케이크 시식과...
2026-04-24,파스쿠찌,기타 이슈,"[유통갤러리] 롯데웰푸드, 치협과 ‘치아가 건강한 대한민국’ 업무협약...",theviewers.co.kr,https://theviewers.co.kr/View.aspx?No=4054686,"◆파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 개최 파스쿠찌, 전국 5개 도시서 가맹 사업 설명회 개최. (사진=파스쿠찌) 파스쿠찌가 예비 창업자를 위한 가맹 사업 설명회를 전국 5개 도시에서 진행한다. 이번 설명회는..."
